
"[run number]","flock-behavior","movement-decrease","[step]","count turtles with [friends-score = 0]","count turtles with [lonely? = true]","mean [link-weight] of turtles","mean [friends-score] of turtles","standard-deviation [link-weight] of turtles","standard-deviation [friends-score] of turtles"
"1034","true","false","2000","0","4","56.34384723929722","7.136","24.52847773102976","1.9215288424505839"
"1035","true","false","2000","0","7","57.27528743491535","7.12","25.15493114414893","2.0163986346492275"
"1036","true","false","2000","0","7","60.476372618232105","7.424","23.846956771559473","1.9001754304975798"
"1033","true","false","2000","1","9","58.09280085811514","7.336","26.14058637247602","2.0415129439711146"
"1037","true","false","2000","0","4","53.44305986299888","7.256","21.867452468481073","1.9508169434849456"
"1038","true","false","2000","0","9","56.612811483133534","7.248","24.53873966449178","1.9249200682304466"
"1039","true","false","2000","0","7","57.474820957173705","7.44","25.667878703884707","2.0175933016650527"
"1041","true","false","2000","0","6","58.96382245358486","7.136","25.089972030677668","1.8534413883151741"
"1042","true","false","2000","0","3","60.3994457288797","7.4","22.50583369061691","1.9032839934805719"
"1043","true","false","2000","0","8","58.515948120182955","7.384","23.951653719407147","2.007151871318696"
"1040","true","false","2000","0","3","57.021915179946355","7.416","22.070940080646576","1.7865359899463213"
"1044","true","false","2000","0","6","55.21036304077892","7.44","23.6895418079408","1.8428195613632308"
"1045","true","false","2000","2","7","61.09686906935106","7.392","25.841892660488952","2.0937696831179338"
"1046","true","false","2000","0","6","58.92125741799094","7.192","24.209745097660225","1.9167241129858024"
"1048","true","false","2000","0","4","61.08096829208658","7.608","23.355033504934013","1.7648782339648508"
"1049","true","false","2000","0","2","58.0076371285178","7.12","23.781174571988597","1.8824917265161123"
"1050","true","false","2000","0","5","53.54233321718713","7.208","21.24440608172794","1.8704894877263494"
"1047","true","false","2000","0","3","58.18340017676389","7.32","24.125366738103885","1.7906495198143162"
"1051","true","false","2000","0","1","59.111846934095006","7.56","20.462933663613796","1.7350624677711952"
"1052","true","false","2000","0","2","60.327068753880035","7.736","22.788836105612877","1.8219720989403947"
"1053","true","false","2000","0","5","57.446137495993945","7.176","24.216990476864787","1.9617384307503205"
"1055","true","false","2000","0","3","61.57812643110027","7.544","24.342264142840687","1.7378563169356815"
"1056","true","false","2000","0","6","58.03437560258102","7.36","23.703173968795824","1.7942344073263492"
"1057","true","false","2000","0","1","57.80155383624487","7.304","24.81882038889198","1.734247519194226"
"1054","true","false","2000","0","7","58.68442283148861","7.368","23.660974131691866","1.8192897683008529"
"1058","true","false","2000","0","4","60.28766487948079","7.448","24.127933322628845","1.9094186335301864"
"1059","true","false","2000","0","3","55.425589094446","7.416","22.24285264109007","1.7729969182965737"
"1060","true","false","2000","0","6","58.48816845858271","7.328","24.021616852105925","2.0210776877894436"
"1062","true","false","2000","0","5","61.667374525080064","7.512","24.131137546542174","1.806352022868769"
"1063","true","false","2000","0","5","57.31133664303307","7.528","24.818207096000915","1.8951470468850888"
"1064","true","false","2000","0","4","59.65211323227168","7.4","24.28854144434321","1.8080587117737306"
"1065","true","false","2000","0","5","59.231415613272056","7.632","24.419327368703403","1.849936501678087"
"1061","true","false","2000","0","3","56.12450534129624","7.344","22.63334931013308","1.867515584361032"
"1066","true","false","2000","0","6","61.461957598098984","7.296","25.14180860690166","1.928538577310992"
"1067","true","false","2000","0","9","56.92536158009286","7.576","22.33462669087326","1.8938242476862768"
"1068","true","false","2000","0","7","55.6256883162378","7.504","23.530618781792118","1.914325617621288"
"1070","true","false","2000","0","4","60.54486054576583","7.152","25.915816954520942","1.9576069318426506"
"1071","true","false","2000","0","4","56.36156907573769","7.352","24.014765095288723","1.9481470962003191"
"1072","true","false","2000","0","5","60.503110898403","7.256","24.995852972494028","1.9794283382291797"
"1073","true","false","2000","0","3","59.29812182497436","7.616","22.370172782084303","1.8596713446305924"
"1069","true","false","2000","0","5","62.885101677631255","7.456","24.611495196685436","1.8670854378224135"
"1074","true","false","2000","0","8","58.672988412690955","7.28","25.225406836660827","1.8040561171691918"
"1075","true","false","2000","0","3","57.651443794858054","7.392","23.37421838406977","1.9466622654953816"
"1076","true","false","2000","0","8","61.07235000797276","7.344","25.166317322375107","1.8739559342133685"
"1078","true","false","2000","0","5","57.78473166589119","7.536","25.05539081676035","1.8694070532989022"
"1079","true","false","2000","0","3","58.98836121905769","7.376","23.167606755938717","1.7569780555118506"
"1080","true","false","2000","0","4","58.243570126749745","7.336","22.9107787654016","1.8646747834924924"
"1077","true","false","2000","0","4","58.836895473024214","7.264","24.711555764757364","1.81313370032688"
"1081","true","false","2000","1","4","57.3294405292783","7.44","23.863669980232043","1.9794121069541377"
"1082","true","false","2000","0","6","59.27871154441752","7.64","21.53143893213355","1.7717098586656823"
"1083","true","false","2000","0","4","56.314577216287425","7.784","21.64199567896468","1.786086341045886"
"1085","true","false","2000","0","2","55.290414922565645","7.264","22.193519365420077","1.8848114113154397"
"1086","true","false","2000","0","4","53.441703373064904","7.544","21.521246383065247","1.7991698219436576"
"1087","true","false","2000","0","7","54.290132050811145","7.352","23.275559136543915","1.9211609609168627"
"1084","true","false","2000","0","4","55.251388099154234","7.344","22.02907190060749","1.7703674203997466"
"1088","true","false","2000","0","6","60.26924713770222","7.4","24.029278273224737","1.9838707044279735"
"1089","true","false","2000","0","4","58.19545756429425","7.512","23.801925971307146","1.7383738881783766"
"1090","true","false","2000","0","8","57.282994184404416","7.224","26.825623222969842","1.9320339075907333"
"1092","true","false","2000","1","9","56.68276200844991","7.448","21.940569159585404","1.8299428305420373"
"1093","true","false","2000","0","7","53.720378550989636","7.256","23.615884409636852","1.923868258562736"
"1094","true","false","2000","0","3","60.96916553892395","7.344","24.201689003609435","1.8973835292391765"
"1095","true","false","2000","0","1","58.49877105768624","7.56","22.32862438564029","1.8318906335184661"
"1091","true","false","2000","0","5","57.78324084572719","7.296","25.255484063492702","1.8970448377584181"
"1096","true","false","2000","0","5","61.537655034344354","7.304","24.065798391640676","1.9459524464114681"
"1097","true","false","2000","0","6","55.40941712836819","7.392","23.14908470975669","1.9915322752124427"
"1098","true","false","2000","0","6","55.49504424638353","7.448","23.788950101250045","1.9324163453373344"
"1100","true","false","2000","0","5","58.40340517499228","7.328","23.257865539911478","1.948229553613819"
"1101","true","false","2000","0","2","58.08780447683444","7.656","22.703207737579795","1.611225680272967"
"1102","true","false","2000","0","5","56.31834045919824","7.448","22.48446137933225","1.8668789322800659"
"1099","true","false","2000","0","4","57.32740003558299","7.192","24.430828804797148","1.9643243828666643"
"1103","true","false","2000","0","6","59.0903364248803","7.008","24.739515484170532","1.9263382663659727"
"1104","true","false","2000","0","3","61.85525764813509","7.512","24.976550007103803","1.7952010995851737"
"1105","true","false","2000","0","4","54.61932897223496","7.32","22.265126941505375","1.8349572946236012"
"1107","true","false","2000","0","5","58.04910126844829","7.44","25.07877056911628","1.8384557864454758"
"1108","true","false","2000","0","7","56.81921979203751","7.088","24.558214804290614","1.8778608696554526"
"1109","true","false","2000","0","5","59.32587254576693","7.568","24.5531912834292","1.7961851587456108"
"1106","true","false","2000","0","6","58.282853964928464","7.28","25.022240401965487","1.903705960893691"
"1110","true","false","2000","0","7","58.27365973284203","7.304","23.866335156560186","1.7640952719493512"
"1111","true","false","2000","0","2","56.29244351377615","7.32","22.497444271380775","1.6985701522895635"
"1112","true","false","2000","0","3","58.24215372733917","7.416","22.656087886434328","1.79997322603916"
"1114","true","false","2000","0","4","59.29947133302063","7.448","22.95740865669359","1.851759176619024"
"1115","true","false","2000","0","8","59.14663168054643","7.608","22.72104191604654","1.8493285441632672"
"1116","true","false","2000","0","4","56.856281325538816","7.512","23.634921367527586","1.810793165314639"
"1113","true","false","2000","0","6","57.95440723690718","7.408","23.83249601079762","1.9577710463380338"
"1117","true","false","2000","0","4","56.40647966910269","7.4","22.14059513715545","1.9470913328949246"
"1118","true","false","2000","0","6","57.11462982618488","7.48","22.59232254581997","1.9079205021620467"
"1119","true","false","2000","0","8","56.78394417343586","7.288","25.1368992366293","1.956621955798218"
"1121","true","false","2000","0","10","56.530027530950164","7.152","25.502756782636474","1.85868632626319"
"1122","true","false","2000","0","5","59.212769362900495","7.408","23.489100277596","1.845850659894927"
"1123","true","false","2000","0","10","58.38614834855812","7.344","25.443467572000838","1.9205253631969388"
"1120","true","false","2000","0","6","57.880481599077186","7.288","24.073031326070783","1.8619676943435712"
"1124","true","false","2000","0","5","58.101114204225354","7.368","24.2178267691435","1.9677561477551284"
"1125","true","false","2000","1","8","57.39603049928753","7.288","24.15816439940986","1.9851496863230325"
"1126","true","false","2000","0","2","58.59963828235138","7.464","22.535148483126935","1.8543079116816839"
"1128","true","false","2000","0","6","57.585258914287294","7.44","22.482528837047177","1.8362700101566758"
"1129","true","false","2000","0","7","55.08798239681658","7.136","23.464002770961855","1.921528842450584"
"1130","true","false","2000","0","9","60.18553505399879","7.216","24.954812261518974","2.032206548019974"
"1131","true","false","2000","0","2","60.2709004793911","7.56","25.517210987931644","1.8901562800605158"
"1127","true","false","2000","0","4","57.42054391421858","7.264","23.35108644054177","1.9102093074827096"
"1132","true","false","2000","0","9","57.269853638711865","7.424","23.679742376025278","1.8617433640041934"
"1133","true","false","2000","0","3","59.97983462675354","7.592","23.31602004916571","1.8129210492803305"
"1134","true","false","2000","0","7","56.79606474940265","7.424","24.42295947715447","1.8660526815826404"
"1136","true","false","2000","0","4","57.439569921114966","7.328","23.605202045161693","1.9523479839932247"
"1137","true","false","2000","0","6","61.45055785917421","7.552","24.95561136287057","1.7787500687923843"
"1138","true","false","2000","0","7","57.24595193410803","7.408","24.169080166846154","1.8261641497981596"
"1139","true","false","2000","0","6","52.86268832750664","7.384","23.307646274843208","1.906589713952478"
"1135","true","false","2000","0","1","53.661438261561905","7.632","20.81339163176596","1.6840189068757083"
"1140","true","false","2000","0","4","57.897924821718206","7.264","23.24031094231248","1.9059998272207321"
"1141","true","false","2000","0","1","54.388595586129874","7.544","21.43142195009377","1.7585316985882729"
"1142","true","false","2000","0","6","59.37900191927316","7.352","23.362618609028992","1.8356400238578239"
